Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U11,UNIV. BECHAR,N04LAL01,URBANISME,10.08,,
U11,UNIV. BECHAR,N05IAL01,ARCHITECTURE,11.08,,
H15,ECOLE NATIONALE SUPERIEURE HYDRAULIQUE BLIDA,A00CAN05,FB ST ECOLE NATIONALE SUPERIEURE D HYDRAULIQUE BLIDA,14.64,,
C39,UNIV. BLIDA 1,A00LAL04,SCIENCES ET TECHNOLOGIES,10.55,,
C39,UNIV. BLIDA 1,A00TCL02,SCIENCES ET TECHNOLOGIES,13.91,,
C39,UNIV. BLIDA 1,A05TCL01,GENIE CIVIL,12.58,,
C39,UNIV. BLIDA 1,A06LAN01,AERONAUTIQUE,15.74,,
C39,UNIV. BLIDA 1,A08TCL01,GENIE DES PROCEDES,10.11,,
C39,UNIV. BLIDA 1,A09IAN02,ENERGIES RENOUVELABLES (CONVERSION THERMIQUE),13.69,,
C39,UNIV. BLIDA 1,A09IAN03,ENERGIES RENOUVELABLES (CONVERSION PHOTOVOLTAIQUE),13.98,,
C39,UNIV. BLIDA 1,A16TCL01,ELECTROTECHNIQUE,11.16,,
C39,UNIV. BLIDA 1,A19TCL01,GENIE MECANIQUE,12.04,,
C39,UNIV. BLIDA 1,B00LAL03,SCIENCES DE LA MATIERE,10.40,,
C39,UNIV. BLIDA 1,C01LAL01,INFORMATIQUE,14.01,14.71,
C39,UNIV. BLIDA 1,C01TCL02,INFORMATIQUE,15.38,16.15,
C39,UNIV. BLIDA 1,C02LAL01,MATHEMATIQUES,10.97,11.71,
C39,UNIV. BLIDA 1,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.86,11.64,
C39,UNIV. BLIDA 1,D03TCL01,SCIENCES AGRONOMIQUES,11.75,12.59,
C39,UNIV. BLIDA 1,N04LAL01,URBANISME,13.59,,
C39,UNIV. BLIDA 1,N05IAL01,ARCHITECTURE,14.65,,
C39,UNIV. BLIDA 1,P04VAL01,SCIENCES VETERINAIRES,14.21,14.97,
C47,UNIV. BLIDA 1 I.S.T.A,D07TPN02,SCIENCES ALIMENTAIRES (FORMATIONS PROFESSIONNALISANTES),13.97,14.69,
C40,UNIV. BLIDA 2,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.00,10.00
C40,UNIV. BLIDA 2,G01LAL01,SCIENCES POLITIQUES,10.00,10.00,10.00
C40,UNIV. BLIDA 2,G02LAL02,DROIT,10.00,10.00,10.00
C40,UNIV. BLIDA 2,H01LAL01,LANGUE FRANCAISE,11.09,11.90,12.64
C40,UNIV. BLIDA 2,H03IAL09,TRADUCTION/INTERPRETARIAT ARABE/FRANCAIS/ANGLAIS,13.01,--,
C40,UNIV. BLIDA 2,H06LAL01,LANGUE ANGLAISE,12.31,13.13,14.05
C40,UNIV. BLIDA 2,H07LAL01,LANGUE ITALIENNE,10.07,10.81,11.57
C40,UNIV. BLIDA 2,I10LAL01,SOCIOLOGIE DE LOISIR ET DU VOYAGE,10.00,,
C40,UNIV. BLIDA 2,I17LAL01,SCIENCES HUMAINES,10.00,10.00,
C40,UNIV. BLIDA 2,I19LAL01,SCIENCES SOCIALES,10.00,10.00,
C40,UNIV. BLIDA 2,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.38,
E27,UNIV BOUIRA,A00LAL02,SCIENCES ET TECHNOLOGIES,10.51,,
E27,UNIV BOUIRA,A05TCL01,GENIE CIVIL,12.62,,
E27,UNIV BOUIRA,A08TCL01,GENIE DES PROCEDES,10.84,,
E27,UNIV BOUIRA,A16TCL01,ELECTROTECHNIQUE,10.81,,
E27,UNIV BOUIRA,A19TCL01,GENIE MECANIQUE,11.36,,
E27,UNIV BOUIRA,B00LAL01,SCIENCES DE LA MATIERE,10.00,,
E27,UNIV BOUIRA,C01LAL02,INFORMATIQUE,12.74,13.36,
E27,UNIV BOUIRA,C02LAL02,MATHEMATIQUES,10.19,10.00,
E27,UNIV BOUIRA,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.75,11.89,
E27,UNIV BOUIRA,D03TCL01,SCIENCES AGRONOMIQUES,10.00,10.06,
E27,UNIV BOUIRA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.31,11.44,12.81
E27,UNIV BOUIRA,F02LAL01,NEGOCIATION ET TECHNOLOGIE FINANCIERE,10.02,,
E27,UNIV BOUIRA,F04LAL01,TRADING ET LES MARCHES FINANCIERS,10.09,,
E27,UNIV BOUIRA,G02LAL03,DROIT,10.00,10.00,10.00
E27,UNIV BOUIRA,H06LAL02,LANGUE ANGLAISE,13.24,--,15.16
E27,UNIV BOUIRA,I17LAL03,SCIENCES HUMAINES,10.00,10.00,
E27,UNIV BOUIRA,I19LAL01,SCIENCES SOCIALES,10.00,10.00,
E27,UNIV BOUIRA,I20LAL02,SCIENCES ISLAMIQUES,10.67,11.44,
E27,UNIV BOUIRA,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.29,,
E27,UNIV BOUIRA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.00,
E27,UNIV BOUIRA,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.01,10.00,
C48,UNIV. BOUIRA – I.S.T.A,A08TPN01,GENIE DES PROCEDES (FORMATIONS PROFESSIONNALISANTES),12.39,13.19,
C48,UNIV. BOUIRA – I.S.T.A,A12TPN01,HYDRAULIQUE (FORMATIONS PROFESSIONNALISANTES),11.51,12.35,
C31,UNIV. TAMANGHASSET,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,,
C31,UNIV. TAMANGHASSET,A05TCL01,GENIE CIVIL,10.11,,
C31,UNIV. TAMANGHASSET,A16TCL01,ELECTROTECHNIQUE,10.48,,
C31,UNIV. TAMANGHASSET,A19TCL01,GENIE MECANIQUE,11.51,,
C31,UNIV. TAMANGHASSET,B00LAL02,SCIENCES DE LA MATIERE,10.00,,
C31,UNIV. TAMANGHASSET,C01LAL01,INFORMATIQUE,10.04,10.07,
C31,UNIV. TAMANGHASSET,C02LAL01,MATHEMATIQUES,10.51,10.00,
C31,UNIV. TAMANGHASSET,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.00,--,
C31,UNIV. TAMANGHASSET,E03LAL02,GEOLOGIE,10.33,--,
C31,UNIV. TAMANGHASSET,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.02,10.01,10.01
C31,UNIV. TAMANGHASSET,G01LAL03,SCIENCES POLITIQUES,10.11,10.77,--
C31,UNIV. TAMANGHASSET,G02LAL01,DROIT,10.00,10.00,12.36
C31,UNIV. TAMANGHASSET,H01LAL01,LANGUE FRANCAISE,12.52,11.97,11.71
C31,UNIV. TAMANGHASSET,H06LAL02,LANGUE ANGLAISE,11.04,11.00,11.00
C31,UNIV. TAMANGHASSET,I17LAL01,SCIENCES HUMAINES,10.12,10.60,
C31,UNIV. TAMANGHASSET,I19LAL01,SCIENCES SOCIALES,10.00,--,
C31,UNIV. TAMANGHASSET,J00LAL02,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.04,,
C31,UNIV. TAMANGHASSET,L00LAL01,LANGUE ET LITTERATURE ARABES,10.01,10.00,
C31,UNIV. TAMANGHASSET,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.09,--,
C31,UNIV. TAMANGHASSET,P04VAL01,SCIENCES VETERINAIRES,12.03,--,
E12,UNIV. TEBESSA,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,,
E12,UNIV. TEBESSA,A00TCL01,SCIENCES ET TECHNOLOGIES,11.02,,
E12,UNIV. TEBESSA,A01LAN01,GENIE MINIER,11.02,,
E12,UNIV. TEBESSA,A05TCL01,GENIE CIVIL,10.36,,
E12,UNIV. TEBESSA,A16TCL01,ELECTROTECHNIQUE,10.46,,
E12,UNIV. TEBESSA,A19TCL01,GENIE MECANIQUE,10.33,,
E12,UNIV. TEBESSA,B00LAL01,SCIENCES DE LA MATIERE,10.02,,
E12,UNIV. TEBESSA,C01LAL01,INFORMATIQUE,10.19,10.17,
E12,UNIV. TEBESSA,C02LAL01,MATHEMATIQUES,10.00,10.00,
E12,UNIV. TEBESSA,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.00,10.30,
E12,UNIV. TEBESSA,D03TCL01,SCIENCES AGRONOMIQUES,10.00,11.06,
E12,UNIV. TEBESSA,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,12.06,10.63,
E12,UNIV. TEBESSA,E03LAL01,GEOLOGIE,10.13,11.05,
E12,UNIV. TEBESSA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.00,10.00
E12,UNIV. TEBESSA,F04EAN03,SCIENCES ECONOMIQUES (A DISTANCE),10.00,10.29,11.41
E12,UNIV. TEBESSA,G01LAL01,SCIENCES POLITIQUES,10.02,10.01,10.27
E12,UNIV. TEBESSA,G02LAL01,DROIT,10.00,10.14,11.18
E12,UNIV. TEBESSA,H01LAL01,LANGUE FRANCAISE,11.00,11.29,11.02
E12,UNIV. TEBESSA,H06LAL01,LANGUE ANGLAISE,11.49,12.25,13.10
E12,UNIV. TEBESSA,I03LAL01,INFORMATION ET COMMUNICATION DE LA SANTE,10.00,,
E12,UNIV. TEBESSA,I04LAL01,HISTOIRE ET BIG DATA,10.24,,
E12,UNIV. TEBESSA,I10LAL01,SOCIOLOGIE DE LOISIR ET DU VOYAGE,10.00,,
E12,UNIV. TEBESSA,I17LAL01,SCIENCES HUMAINES,10.04,10.00,
E12,UNIV. TEBESSA,I19LAL01,SCIENCES SOCIALES,10.01,10.00,
E12,UNIV. TEBESSA,I20LAL02,SCIENCES ISLAMIQUES,10.00,10.45,
E12,UNIV. TEBESSA,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.00,,
E12,UNIV. TEBESSA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.00,10.00,
E12,UNIV. TEBESSA,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.28,,
E12,UNIV. TEBESSA,N02FPN05,MANAGEMENT DES PROJETS DE CONSTRUCTION (FORMATIONS PROFESSIONNALISANTES),10.03,,
E12,UNIV. TEBESSA,N05IAL02,ARCHITECTURE,11.29,,
U47,C. UNIV MAGHNIA,A00LAL04,SCIENCES ET TECHNOLOGIES,10.01,,
U47,C. UNIV MAGHNIA,A05TCL01,GENIE CIVIL,10.69,,
U47,C. UNIV MAGHNIA,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.00,10.06
U47,C. UNIV MAGHNIA,G02LAL03,DROIT,10.01,10.00,10.19
U47,C. UNIV MAGHNIA,H06LAL03,LANGUE ANGLAISE,11.79,13.05,13.51
U47,C. UNIV MAGHNIA,I19LAL02,SCIENCES SOCIALES,10.00,10.74,
U47,C. UNIV MAGHNIA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.05,
P24,ECOLE SUPERIEURE DE MANAGEMENT DE TLEMCEN,F00CAN03,FB SECSG ECOLE SUPERIEURE DE MANAGEMENT DE TLEMCEN,15.18,,
P13,ECOLE SUPERIEURE DES SCIENCES APPLIQUEES DE TLEMCEN,A00CAN02,FB ST ECOLE SUPERIEURE DES SCIENCES APPLIQUEES DE TLEMCEN,15.38,,
U06,UNIV. TLEMCEN,A00LAL03,SCIENCES ET TECHNOLOGIES,10.38,,
U06,UNIV. TLEMCEN,A00TCL03,SCIENCES ET TECHNOLOGIES,11.67,,
U06,UNIV. TLEMCEN,A05TCL02,GENIE CIVIL,11.33,,
U06,UNIV. TLEMCEN,A16TCL01,ELECTROTECHNIQUE,11.56,,
U06,UNIV. TLEMCEN,A18LAN01,GENIE INDUSTRIEL,12.76,,
U06,UNIV. TLEMCEN,A19FPN02,GENIE MECANIQUE (FORMATIONS PROFESSIONNALISANTES),11.91,,
U06,UNIV. TLEMCEN,A19TCL01,GENIE MECANIQUE,11.32,,
U06,UNIV. TLEMCEN,A22FPN01,GENIEBIOMEDICAL (FORMATIONS PROFESSIONNALISANTES),14.16,,
U06,UNIV. TLEMCEN,B00LAL02,SCIENCES DE LA MATIERE,10.00,,
U06,UNIV. TLEMCEN,C01LAL01,INFORMATIQUE,12.85,13.49,
U06,UNIV. TLEMCEN,C01TCL03,INFORMATIQUE,13.31,13.93,
U06,UNIV. TLEMCEN,C02LAL01,MATHEMATIQUES,10.00,10.00,
U06,UNIV. TLEMCEN,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.87,12.15,
U06,UNIV. TLEMCEN,D03LAN01,SCIENCES AGRONOMIQUES,10.04,,
U06,UNIV. TLEMCEN,D03TCL01,SCIENCES AGRONOMIQUES,10.00,10.00,
U06,UNIV. TLEMCEN,E03LAL01,GEOLOGIE,10.00,10.01,
U06,UNIV. TLEMCEN,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.32,11.45,12.59
U06,UNIV. TLEMCEN,G01LAL01,SCIENCES POLITIQUES,10.00,10.02,11.06
U06,UNIV. TLEMCEN,G02LAL01,DROIT,10.00,10.03,11.49
U06,UNIV. TLEMCEN,H01LAL01,LANGUE FRANCAISE,11.00,11.08,11.74
U06,UNIV. TLEMCEN,H02LAL01,LANGUE ESPAGNOLE,12.23,13.31,14.66
U06,UNIV. TLEMCEN,H03IAL17,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",13.00,13.19,
U06,UNIV. TLEMCEN,H06EAN01,LANGUE ANGLAISE (A DISTANCE),12.98,14.06,14.78
U06,UNIV. TLEMCEN,H06LAL01,LANGUE ANGLAISE,12.37,13.19,14.11
U06,UNIV. TLEMCEN,HF0LAN01,LANGUE ANGLAISE + SCIENCES FINANCIERES ET COMPTABILITE,13.99,14.72,
U06,UNIV. TLEMCEN,I17LAL02,SCIENCES HUMAINES,10.00,10.23,
U06,UNIV. TLEMCEN,I19LAL03,SCIENCES SOCIALES,10.45,11.18,
U06,UNIV. TLEMCEN,I20LAL01,SCIENCES ISLAMIQUES,11.65,12.49,
U06,UNIV. TLEMCEN,K00LAL01,ARTS,--,10.00,
U06,UNIV. TLEMCEN,L00LAL03,LANGUE ET LITTERATURE ARABES,10.00,10.34,
U06,UNIV. TLEMCEN,N05IAL01,ARCHITECTURE,13.94,,
U06,UNIV. TLEMCEN,PI0LAN01,MEDECINE + PSYCHOLOGIE,16.67,17.26,
U48,UNIV. TLEMCEN I.S.T.A,A05TPN02,GENIE CIVIL (FORMATIONS PROFESSIONNALISANTES),13.06,13.78,
U48,UNIV. TLEMCEN I.S.T.A,D07TPN04,SCIENCES ALIMENTAIRES (CONTROLE ET MANAGEMENT DE LA QUALITE EN INDUSTRIES AGROALIMENTAIRES) (FORMATIONS PROFESSIONNALISANTES),13.94,--,
U48,UNIV. TLEMCEN I.S.T.A,N02TPN01,METIERS DE LA VILLE GEOMETRE TOPOGRAPHE (FORMATIONS PROFESSIONNALISANTES),13.11,13.70,
U41,INSTITUT VETERINAIRE UNIV. TIARET,P04VAN04,SCIENCES VETERINAIRES,13.00,13.51,
U10,UNIV. TIARET,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,,
U10,UNIV. TIARET,A00TCL03,SCIENCES ET TECHNOLOGIES,11.02,,
U10,UNIV. TIARET,A05TCL01,GENIE CIVIL,10.17,,
U10,UNIV. TIARET,A16TCL01,ELECTROTECHNIQUE,10.05,,
U10,UNIV. TIARET,A19TCL01,GENIE MECANIQUE,10.08,,
U10,UNIV. TIARET,C01LAL01,INFORMATIQUE,11.36,11.71,
U10,UNIV. TIARET,C02LAL01,MATHEMATIQUES,10.12,10.02,
U10,UNIV. TIARET,D03TCL01,SCIENCES AGRONOMIQUES,10.00,10.09,
U10,UNIV. TIARET,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.02,10.23,
U10,UNIV. TIARET,G01LAL03,SCIENCES POLITIQUES,10.01,10.00,10.16
U10,UNIV. TIARET,H01LAL01,LANGUE FRANCAISE,11.01,11.07,11.01
U10,UNIV. TIARET,H02LAL01,LANGUE ESPAGNOLE,10.58,11.29,12.12
U10,UNIV. TIARET,H04LAL01,LANGUE ALLEMANDE,12.14,14.02,13.87
U10,UNIV. TIARET,H06LAL01,LANGUE ANGLAISE,11.83,12.64,13.48
U10,UNIV. TIARET,K00LAL01,ARTS,--,10.00,
U32,UNIV. TIARET (+ A. SOUGHEUR),B00LAL01,SCIENCES DE LA MATIERE,10.00,,
U46,UNIV. TIARET (+ A.SOUGHEUR+A. KSAR CHELLALA),G02LAL01,DROIT,10.00,10.00,10.00
U14,UNIV. TIARET (+A. KSAR CHELLALA),D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.01,10.24,
U14,UNIV. TIARET (+A. KSAR CHELLALA),E03LAL01,GEOLOGIE,10.27,10.46,
U14,UNIV. TIARET (+A. KSAR CHELLALA),F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.28,11.45
U14,UNIV. TIARET (+A. KSAR CHELLALA),I17LAL01,SCIENCES HUMAINES,10.00,10.12,
U14,UNIV. TIARET (+A. KSAR CHELLALA),I19LAL01,SCIENCES SOCIALES,10.00,10.00,
U14,UNIV. TIARET (+A. KSAR CHELLALA),L00LAL01,LANGUE ET LITTERATURE ARABES,10.00,10.00,
C14,UNIV. TIZI OUZOU,A00LAL04,SCIENCES ET TECHNOLOGIES,10.67,,
C14,UNIV. TIZI OUZOU,A00TCL02,SCIENCES ET TECHNOLOGIES,13.42,,
C14,UNIV. TIZI OUZOU,A05TCL01,GENIE CIVIL,12.70,,
C14,UNIV. TIZI OUZOU,A16TCL01,ELECTROTECHNIQUE,10.00,,
C14,UNIV. TIZI OUZOU,A19TCL01,GENIE MECANIQUE,10.64,,
C14,UNIV. TIZI OUZOU,B00LAL03,SCIENCES DE LA MATIERE,10.07,,
C14,UNIV. TIZI OUZOU,C01LAL03,INFORMATIQUE,14.35,15.05,
C14,UNIV. TIZI OUZOU,C01TCL02,INFORMATIQUE,15.81,16.66,
C14,UNIV. TIZI OUZOU,C02LAL03,MATHEMATIQUES,12.02,12.80,
C14,UNIV. TIZI OUZOU,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.00,10.00,
C14,UNIV. TIZI OUZOU,D03TCL01,SCIENCES AGRONOMIQUES,10.00,10.00,
C14,UNIV. TIZI OUZOU,E03LAL01,GEOLOGIE,10.03,10.00,
C14,UNIV. TIZI OUZOU,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.91,12.00
C14,UNIV. TIZI OUZOU,G01LAL02,SCIENCES POLITIQUES,10.96,11.73,--
C14,UNIV. TIZI OUZOU,G02LAL02,DROIT,10.00,10.00,10.14
C14,UNIV. TIZI OUZOU,H01LAL03,LANGUE FRANCAISE,12.63,13.48,14.42
C14,UNIV. TIZI OUZOU,H03IAL10,TRADUCTION/INTERPRETARIAT ARABE/FRANCAIS/ANGLAIS,13.41,14.90,
C14,UNIV. TIZI OUZOU,H03IAN12,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, AMAZIGH)",13.02,13.19,
C14,UNIV. TIZI OUZOU,H06LAL02,LANGUE ANGLAISE,13.09,13.95,14.98
C14,UNIV. TIZI OUZOU,I17LAL02,SCIENCES HUMAINES,10.00,10.00,
C14,UNIV. TIZI OUZOU,I19LAL03,SCIENCES SOCIALES,10.00,10.00,
C14,UNIV. TIZI OUZOU,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.05,
C14,UNIV. TIZI OUZOU,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.00,10.02,
C14,UNIV. TIZI OUZOU,N05IAL02,ARCHITECTURE,14.81,,
C05,ECOLE NATIONALE POLYTECHNIQUE D ALGER,A00CAN04,FB ST ECOLE NATIONALE POLYTECHNIQUE D ALGER,17.73,,
C11,ECOLE NATIONALE SUP. DES SCI. DE LA MER ET DE L AMENAGEMENT DU LITTORAL ALGER,D00CAN11,FB SP ECOLE NATIONALE SUPERIEURE DES SCIENCES DE LA MER ET DE L AMENAGEMENT DU LITTORAL D ALGER,14.45,15.17,
C06,ECOLE NATIONALE SUPERIEURE AGRONOMIQUE ALGER,D00CAN07,FB SNV ECOLE NATIONALE SUPERIEURE AGRONOMIQUE ALGER,14.91,15.68,
P11,ECOLE NATIONALE SUPERIEURE DE CYBER SECURITE ALGER,C00CAN07,FB INF ECOLE NATIONALE SUPERIEURE DE CYBER SECURITE ALGER,18.34,18.70,19.07
P10,ECOLE NATIONALE SUPERIEURE DES NANOSCIENCES ET NANOTECHENOLOGIES,A00CAN14,FB ST ECOLE NATIONALE SUPERIEURE DES NANOSCIENCES ET NANOTECHENOLOGIES ALGER,17.96,,
P09,ECOLE NATIONALE SUPERIEURE DES SYSTEMES AUTONOMES,A00CAN13,FB ST ECOLE NATIONALE SUPERIEURE DES SYSTEMES AUTONOMES ALGER,18.21,,
P05,ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES AVANCEES ALGER,A00CAN15,FB ST ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES AVANCEES ALGER,17.15,,
P05,ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES AVANCEES ALGER,C00CAN06,FB INF ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES AVANCEES ALGER,17.39,17.75,18.10
D02,ECOLE NATIONALE SUPERIEURE DES TECHNOLOGIES DE L INFORMATION ET DE LA COMMUNICATION ET LA POSTE,A00TUT01,TECHNOLOGIES DE L INFORMATION DE LA COMMUNICATION ET DE LA NUMERISATION,17.17,18.41,
D01,ECOLE NATIONALE SUPERIEURE DES TRAVAUX PUBLICS ALGER,A00CAN06,FB ST ECOLE NATIONALE SUPERIEURE DES TRAVAUX PUBLICS ALGER,16.12,,
P04,ECOLE NATIONALE SUPERIEURE EN INFORMATIQUE ALGER,C00CAN01,FB INF ECOLE NATIONALE SUPERIEURE EN INFORMATIQUE ALGER,18.19,18.55,18.93
P07,ECOLE NATIONALE SUPERIEURE EN INTELLIGENCE ARTIFICIELLE,C00CAN04,FB INF ECOLE NATIONALE SUPERIEURE EN INTELLIGENCE ARTIFICIELLE ALGER,18.59,18.95,19.37
P08,ECOLE NATIONALE SUPERIEURE EN MATHEMATIQUES,C00CAN05,FB MATHS ECOLE NATIONALE SUPERIEURE EN MATHEMATIQUES ALGER,17.43,17.77,18.15
C10,ECOLE NATIONALE SUPERIEURE VETERINAIRE ALGER,P04VAN01,SCIENCES VETERINAIRES,15.30,16.11,
P03,ECOLE POLYTECHNIQUE D ARCHITECTURE ET D URBANISME ALGER,N00CAN01,FB SP ECOLE POLYTECHNIQUE D ARCHITECTURE ET D URBANISME ALGER,16.54,,
P71,ECOLE SUP. DES SCI. DE L ALIMENT ET DES INDUSTRIES AGROALIMENTAIRES ALGER,D00CAN05,FB SNV ECOLE SUPERIEURE DES SCIENCES DE L ALIMENT ET DES INDUSTRIES AGROALIMENTAIRES D ALGER,15.40,16.28,
F20,UNIV ALGER 1 + UNIV ALGER 3,CF0LAN06,MATHEMATIQUES APPLIQUEE + SCIENCES ECONOMIQUES,13.00,13.65,
F22,UNIV DES SCIENCES MEDICALES ALGER + UNIV ALGER 1,PD0LAN01,MEDECINE + SCIENCES BIOLOGIQUES,18.19,--,
C35,UNIV. ALGER 1,B00LAL03,SCIENCES DE LA MATIERE,10.93,,
C35,UNIV. ALGER 1,C01LAL02,INFORMATIQUE,14.79,15.53,
C35,UNIV. ALGER 1,C02LAL02,MATHEMATIQUES,10.42,11.15,
C35,UNIV. ALGER 1,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,12.56,13.77,
C35,UNIV. ALGER 1,G02LAL03,DROIT,10.00,10.56,11.31
C35,UNIV. ALGER 1,I20LAL01,SCIENCES ISLAMIQUES,11.22,11.99,
C35,UNIV. ALGER 1,N05IAL02,ARCHITECTURE,15.16,,
C36,UNIV. ALGER 2,H01LAL01,LANGUE FRANCAISE,11.00,11.00,11.67
C36,UNIV. ALGER 2,H02LAL01,LANGUE ESPAGNOLE,13.45,--,15.35
C36,UNIV. ALGER 2,H03IAL01,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",13.74,--,
C36,UNIV. ALGER 2,H03IAN07,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ESPAGNOLE)",13.92,15.19,
C36,UNIV. ALGER 2,H04LAL01,LANGUE ALLEMANDE,12.74,14.41,14.64
C36,UNIV. ALGER 2,H05LAL01,LANGUE RUSSE,10.97,11.76,
C36,UNIV. ALGER 2,H06LAL01,LANGUE ANGLAISE,12.73,13.63,14.52
C36,UNIV. ALGER 2,H07LAL01,LANGUE ITALIENNE,11.30,12.14,12.90
C36,UNIV. ALGER 2,H08LAL01,LANGUE TURQUE,10.00,10.19,
C36,UNIV. ALGER 2,H09LAL01,LANGUE CHINOISE,13.37,14.26,
C36,UNIV. ALGER 2,I03LAL01,INFORMATION ET COMMUNICATION DE LA SANTE,10.87,,
C36,UNIV. ALGER 2,I04LAL01,HISTOIRE ET BIG DATA,10.00,,
C36,UNIV. ALGER 2,I10LAL01,SOCIOLOGIE DE LOISIR ET DU VOYAGE,10.00,,
C36,UNIV. ALGER 2,I12LAN01,SCIENCES HUMAINES ARCHEOLOGIE,11.00,11.03,
C36,UNIV. ALGER 2,I14LAN02,SCIENCES HUMAINES BIBLIOTHECONOMIE,11.00,11.00,
C36,UNIV. ALGER 2,I17LAL02,SCIENCES HUMAINES,10.00,10.00,
C36,UNIV. ALGER 2,I19LAL02,SCIENCES SOCIALES,10.00,10.00,
C36,UNIV. ALGER 2,K00LAL01,ARTS,10.02,10.19,
C36,UNIV. ALGER 2,K01LAL01,ECRITURE DE SCENARIO,10.01,,
C36,UNIV. ALGER 2,K01LPL01,PRODUCTION ET DESIGN NUMERIQUE - PRODUCTION DE CONTENU NUMERIQUE,10.48,,
C36,UNIV. ALGER 2,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.00,
C37,UNIV. ALGER 3,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,11.09,12.20
C37,UNIV. ALGER 3,FC1LAN01,GESTION DES OPERATIONS COMMERCIALES ELECTRONIQUES,14.67,15.52,
C37,UNIV. ALGER 3,FC1LAN02,MANAGEMENT ET INFORMATIQUE,14.90,15.68,
C37,UNIV. ALGER 3,FC1LPN01,ECONOMIE QUANTITATIVE ET INFORMATIQUE,13.74,14.37,
C37,UNIV. ALGER 3,FC1LPN02,ECONOMIE ET RELATIONS INTERNATIONALES,14.21,14.89,16.49
C37,UNIV. ALGER 3,FF1LAN02,INGENIERIE FINANCIERE,14.24,14.95,
C37,UNIV. ALGER 3,G01LAN01,SCIENCES POLITIQUES,12.00,12.00,12.00
C37,UNIV. ALGER 3,GG1LAN01,ETUDES POLITIQUES ET INNOVATION PUBLIQUE,13.00,13.05,13.09
C37,UNIV. ALGER 3,I03LAN01,SCIENCES HUMAINES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION,12.00,12.00,
C37,UNIV. ALGER 3,IF0LAN01,SCIENCES ECONOMIQUES + SCIENCES DE L INFORMATION ET DE LA COMMUNICATION,13.86,--,15.24
C37,UNIV. ALGER 3,IF1LAN01,COMMUNICATION DIGITALE ET MANAGEMENT,14.27,15.01,
C37,UNIV. ALGER 3,IG0LAN01,SCIENCES DE L INFORMATION ET DE LA COMMUNICATION + SCIENCES POLITIQUES,13.25,13.95,15.08
