Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TAMANRASSET,14.07,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TLEMCEN,14.52,15.36,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TIZI-OUZOU,14.92,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers ALGER,14.89,17.78,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers SAIDA,14.32,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers SIDIBEL- ABBES,14.14,14.92,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MEDEA,15.74,16.58,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MOSTAGANEM,15.34,16.44,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MASCARA,15.26,15.92,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers ORAN,14.07,15.21,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers BOUMERDES,15.11,15.75,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TISSEMSILT,15.88,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TIPAZA,15.48,16.25,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers AIN-DEFLA,15.70,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers AIN- TEMOUCHENT,14.14,14.86,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers RELIZANE,15.82,17.03,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers IN SALAH,--,14.16,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers IN GUEZZAM,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers CHLEF,15.09,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers LAGHOUAT,13.98,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BLIDA,14.56,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BOUIRA,14.66,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TAMANRASSET,12.14,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TLEMCEN,14.44,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TIARET,15.02,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TIZI-OUZOU,14.43,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ALGER,14.28,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers DJELFA,14.53,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers SAIDA,13.96,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers SIDIBEL-ABBES,13.69,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MEDEA,14.57,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MOSTAGANEM,14.54,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MSILA,14.61,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MASCARA,14.85,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ORAN,13.60,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ILLIZI,12.07,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BOUMERDES,14.48,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TISSEMSILT,16.12,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TIPAZA,14.73,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers AIN-DEFLA,14.97,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers AIN-TEMOUCHENT,13.85,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers GHARDAIA,14.14,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers RELIZANE,15.21,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers IN SALAH,13.72,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers IN GUEZZAM,12.39,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers DJANET,13.58,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers EL MENIAA,12.57,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BLIDA,14.69,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BOUIRA,14.88,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TAMANRASSET,11.97,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TIZI-OUZOU,14.42,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers ALGER,14.28,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers SAIDA,15.00,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers SIDIBEL-ABBES,15.08,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers MOSTAGANEM,15.49,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers MASCARA,15.44,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers ORAN,14.37,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BOUMERDES,14.57,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TIPAZA,14.65,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers AIN-TEMOUCHENT,14.53,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers RELIZANE,16.53,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers IN SALAH,11.65,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),J00PPN01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers IN GUEZZAM,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers CHLEF,15.37,16.30,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers BLIDA,14.59,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers BOUIRA,15.15,15.86,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TAMANRASSET,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TLEMCEN,14.31,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TIZI-OUZOU,14.58,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers ALGER,14.50,15.31,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers ILLIZI,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers BOUMERDES,14.49,15.43,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers TIPAZA,15.05,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers AIN-DEFLA,15.25,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers IN SALAH,14.84,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers IN GUEZZAM,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers DJANET,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers BLIDA,14.82,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers BOUIRA,15.40,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers TAMANRASSET,--,13.12,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers TIZI-OUZOU,13.00,13.20,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers ALGER,14.53,15.30,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers ILLIZI,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers BOUMERDES,13.95,14.70,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers TIPAZA,14.44,15.25,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers AIN-DEFLA,15.24,16.00,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers IN SALAH,13.27,13.10,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers IN GUEZZAM,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PPL01,ARABE (P.E.P) -- pour bacheliers DJANET,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers CHLEF,16.51,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers BLIDA,15.54,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers BOUIRA,16.10,16.96,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TAMANRASSET,16.02,14.89,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TLEMCEN,14.52,15.93,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TIZI-OUZOU,15.16,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers ALGER,15.32,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers ILLIZI,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers BOUMERDES,15.70,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TIPAZA,15.94,16.70,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers AIN-DEFLA,15.95,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers IN SALAH,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers IN GUEZZAM,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers DJANET,--,--,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ADRAR,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers CHLEF,15.13,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers LAGHOUAT,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers OUM-EL- BOUAGHI,14.72,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BATNA,15.14,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BEJAIA,14.16,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BISKRA,14.93,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BECHAR,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BLIDA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BOUIRA,14.55,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TAMANRASSET,11.88,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TEBESSA,15.02,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TLEMCEN,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TIARET,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TIZI-OUZOU,14.13,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ALGER,13.69,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers DJELFA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers JIJEL,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers SETIF,14.63,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers SAIDA,13.97,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers SKIKDA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers SIDIBEL- ABBES,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ANNABA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers GUELMA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers CONSTANTINE,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers MEDEA,14.94,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers MOSTAGANEM,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers MSILA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers MASCARA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers OUARGLA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ORAN,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers EL BAYADH,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ILLIZI,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers B.B.ARRERIDJ,15.67,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BOUMERDES,14.41,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ELTARF,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TINDOUF,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TISSEMSILT,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers EL OUED,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers KHENCHLA,14.83,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers SOUK-AHRAS,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TIPAZA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers MILA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers AIN-DEFLA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers NAAMA,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers AIN- TEMOUCHENT,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers GHARDAIA,13.48,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers RELIZANE,16.04,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TIMIMOUN,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BORDJ BADJI MOKHTAR,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers OULED DJELLAL,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BENI ABBES,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers IN SALAH,--,,
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers IN GUEZZAM,--,,
